trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
91c0c24e,z-ai/glm-5v-turbo,3,1,49,False,False,False,False,correct_rejection,3936,1540,1537,0.0108832,Z.AI,
97f07ac4,z-ai/glm-5v-turbo,3,1,5,False,False,False,False,correct_rejection,3936,1201,1198,0.0095272,Z.AI,
9b1a7628,z-ai/glm-5v-turbo,3,1,11,False,False,False,False,correct_rejection,3936,1180,1177,0.0094432,Z.AI,
9ce1ec14,z-ai/glm-5v-turbo,3,1,9,False,False,False,False,correct_rejection,3936,1044,1041,0.0088992,Z.AI,
79f800d2,z-ai/glm-5v-turbo,3,1,216,True,True,True,True,hit,3936,2019,2016,0.0127992,Z.AI,
765d8e76,z-ai/glm-5v-turbo,3,1,59,False,False,False,False,correct_rejection,3936,2543,2540,0.0148952,Z.AI,
933ece14,z-ai/glm-5v-turbo,3,1,14,True,True,False,False,miss,3936,1796,1793,0.0119072,Z.AI,
849ab4a7,z-ai/glm-5v-turbo,3,1,6,True,True,False,False,miss,3936,2026,2023,0.0128272,Z.AI,
ada6e491,z-ai/glm-5v-turbo,3,1,347,False,False,False,False,correct_rejection,3936,490,487,0.0066832,Z.AI,
9f15865a,z-ai/glm-5v-turbo,3,1,257,False,False,False,False,correct_rejection,3936,1275,1272,0.0098232,Z.AI,
a231f699,z-ai/glm-5v-turbo,3,1,37,False,False,True,True,false_alarm,3936,883,880,0.0082552,Z.AI,
9ebb6e72,z-ai/glm-5v-turbo,3,1,122,True,True,True,True,hit,3936,1455,1452,0.0105432,Z.AI,
b7ac4772,z-ai/glm-5v-turbo,3,1,10,True,True,True,True,hit,3936,503,500,0.0067352,Z.AI,
ad364fc3,z-ai/glm-5v-turbo,3,1,50,True,True,True,True,hit,3936,814,811,0.0079792,Z.AI,
aa3bedce,z-ai/glm-5v-turbo,3,1,163,False,False,False,False,correct_rejection,3936,1062,1059,0.0089712,Z.AI,
9233c3d3,z-ai/glm-5v-turbo,3,1,157,False,False,False,False,correct_rejection,3936,2555,2552,0.0149432,Z.AI,
d6798122,z-ai/glm-5v-turbo,3,1,85,False,False,True,True,false_alarm,3936,575,572,0.0070232,Z.AI,
be5475fb,z-ai/glm-5v-turbo,3,1,47,False,False,False,False,correct_rejection,3936,741,738,0.0076872,Z.AI,
b6187312,z-ai/glm-5v-turbo,3,1,251,False,False,False,False,correct_rejection,3936,1267,1264,0.0097912,Z.AI,
a13e56e3,z-ai/glm-5v-turbo,3,1,166,True,True,True,True,hit,3936,1777,1774,0.0118312,Z.AI,
e11d3fb1,z-ai/glm-5v-turbo,3,1,72,True,True,True,True,hit,3936,592,589,0.0070912,Z.AI,
dae6ef31,z-ai/glm-5v-turbo,3,1,249,False,False,False,False,correct_rejection,3936,772,769,0.0078112,Z.AI,
d3e405f0,z-ai/glm-5v-turbo,3,1,0,True,True,True,True,hit,3936,952,949,0.0085312,Z.AI,
b7586b8c,z-ai/glm-5v-turbo,3,1,52,True,True,True,True,hit,3936,1317,1314,0.0099912,Z.AI,
aeeb1ed3,z-ai/glm-5v-turbo,3,1,196,True,True,False,False,miss,3936,1357,1354,0.0101512,Z.AI,
ea1e3ee7,z-ai/glm-5v-turbo,3,1,30,True,True,True,True,hit,3936,743,740,0.0076952,Z.AI,
b9aad053,z-ai/glm-5v-turbo,3,1,58,True,True,False,False,miss,3936,1563,1560,0.0109752,Z.AI,
eeab9e8e,z-ai/glm-5v-turbo,3,1,29,False,False,False,False,correct_rejection,3936,553,550,0.0069352,Z.AI,
45cedc41,z-ai/glm-5v-turbo,3,1,48,True,True,False,False,miss,3936,6172,6169,0.0294112,Z.AI,
e9fa7664,z-ai/glm-5v-turbo,3,1,134,True,True,True,True,hit,3936,868,865,0.0081952,Z.AI,
d575df2a,z-ai/glm-5v-turbo,3,1,23,False,False,False,False,correct_rejection,3936,1184,1181,0.0094592,Z.AI,
f16be4bc,z-ai/glm-5v-turbo,3,1,24,True,True,True,True,hit,3936,770,767,0.0078032,Z.AI,
f0f48ed1,z-ai/glm-5v-turbo,3,1,447,False,False,False,False,correct_rejection,3936,726,723,0.0076272,Z.AI,
c71f6bc7,z-ai/glm-5v-turbo,3,1,253,False,False,False,False,correct_rejection,3936,1851,1848,0.0121272,Z.AI,
fc890c24,z-ai/glm-5v-turbo,3,1,315,False,False,False,False,correct_rejection,3936,476,473,0.0066272,Z.AI,
f065a484,z-ai/glm-5v-turbo,3,1,55,False,False,False,False,correct_rejection,3936,1150,1147,0.0093232,Z.AI,
f8a8dbbd,z-ai/glm-5v-turbo,3,1,40,True,True,True,True,hit,3936,623,620,0.0072152,Z.AI,
fd34f453,z-ai/glm-5v-turbo,3,1,168,True,True,False,False,miss,3936,512,509,0.0067712,Z.AI,
fc6e276c,z-ai/glm-5v-turbo,3,1,7,False,False,True,True,false_alarm,3936,710,707,0.0075632,Z.AI,
df35203e,z-ai/glm-5v-turbo,3,1,173,False,False,False,False,correct_rejection,3936,1891,1880,0.0122872,Z.AI,
f5ea409d,z-ai/glm-5v-turbo,3,1,125,False,False,False,False,correct_rejection,3936,1061,1058,0.0089672,Z.AI,
f2a4d6e5,z-ai/glm-5v-turbo,3,1,57,False,False,False,False,correct_rejection,3936,1311,1308,0.0099672,Z.AI,
f7b8e01f,z-ai/glm-5v-turbo,3,1,186,True,True,True,True,hit,3936,1159,1156,0.0093592,Z.AI,
f60e09cd,z-ai/glm-5v-turbo,3,1,39,False,False,False,False,correct_rejection,3936,2184,2181,0.0134592,Z.AI,
f1c9cdf1,z-ai/glm-5v-turbo,3,1,18,True,True,False,False,miss,3936,2514,2511,0.0147792,Z.AI,
fa0a55ce,z-ai/glm-5v-turbo,3,1,127,False,False,False,False,correct_rejection,3936,3244,3241,0.0176992,Z.AI,
60cb71fb,qwen/qwen3.6-plus,3,1,51,False,False,False,False,correct_rejection,7835,1401,1397,0.005278325,Alibaba,
61943f1c,qwen/qwen3.6-plus,3,1,4,True,True,True,True,hit,7835,1762,1757,0.005982275,Alibaba,
fc890c24,qwen/qwen3.5-397b-a17b,3,1,315,False,False,True,True,false_alarm,2636,1675,1420,0.00572544,DeepInfra,
1d297202,qwen/qwen3.5-397b-a17b,3,1,150,True,True,"

True",True,hit,2636,2055,1600,0.00686544,DeepInfra,
417daed4,qwen/qwen3.6-plus,3,1,66,True,True,True,True,hit,7835,3635,3631,0.009634625,Alibaba,
